"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition"
"46",535478110,2006-03-01,124000,5.09342168516223,4.72230434782609,7000,1025,"NAmes","11","6","1",44,0,"1","0","1","0","1","1","0","0",190,"RL","2fmCon","SFoyer",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",953,"Unf",0,72,1025,"GasA","TA","SBrkr",1025,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","NoGarage",1962,"NoGarage",0,0,"NoGarage","NoGarage","Y",96,80,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"47",534202020,2006-03-01,124400,5.0948203803548,4.72230434782609,9759,1051,"NAmes","11","6","1",40,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",799,"Unf",0,252,1051,"GasA","TA","SBrkr",1051,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1966,"RFn",1,264,"TA","TA","Y",182,88,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"48",535152280,2006-03-01,132000,5.12057393120585,4.72230434782609,8400,1364,"NAmes","11","6","1",49,0,"1","0","1","0","2","1","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Fa","TA","Mn","BLQ",623,"Unf",0,556,1179,"GasA","Gd","SBrkr",1364,0,0,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1957,"RFn",1,331,"TA","TA","Y",0,60,0,0,0,0,"NoPool","GdPrv","NoMisc",0,"WD ","Normal"
"49",905451410,2006-03-01,137000,5.13672056715641,4.72230434782609,10519,1057,"Edwards","5","6","1",51,44,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,8,"Hip","CompShg","MetalSd","MetalSd","Stone",164,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1057,1057,"GasA","Gd","SBrkr",1057,0,0,0,1,1,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",1955,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"50",534427090,2006-03-01,140000,5.14612803567824,4.72230434782609,10382,1095,"NAmes","11","6","1",48,0,"1","0","1","0","1","0","0","0",190,"RL","2fmCon","SLvl",6,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,"TA","Fa","CBlock","TA","TA","Gd","ALQ",513,"Unf",0,75,588,"GasA","TA","SBrkr",1095,0,0,1,0,1,0,2,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1958,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"ConLD","Normal"
"51",531375070,2006-03-01,142500,5.15381486434453,4.72230434782609,13072,1141,"SawyerW","13","6","1",1,0,"1","0","1","0","1","0","1","0",20,"RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1141,1141,"GasA","Ex","SBrkr",1141,0,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",2005,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Abnorml"
"52",923275080,2006-03-01,142500,5.15381486434453,4.72230434782609,7937,1003,"Mitchel","12","6","1",22,0,"1","1","1","0","4","0","0","0",80,"RL","1Fam","SLvl",6,6,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","GLQ",819,"Unf",0,184,1003,"GasA","TA","SBrkr",1003,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1984,"Unf",2,588,"TA","TA","Y",120,0,0,0,0,0,"NoPool","GdPrv","NoMisc",0,"WD ","Normal"
"53",535152070,2006-03-01,143000,5.15533603746506,4.72230434782609,8163,1144,"NAmes","11","6","1",47,0,"1","0","1","0","1","0","0","0",80,"RL","1Fam","SLvl",5,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","Gd","CBlock","TA","TA","Av","ALQ",748,"BLQ",294,102,1144,"GasA","TA","SBrkr",1144,0,0,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",86,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"54",532353030,2006-03-01,144000,5.15836249209525,4.72230434782609,9240,1211,"Sawyer","8","6","1",44,40,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",612,"Unf",0,252,864,"GasA","Gd","SBrkr",1211,0,0,0,0,1,0,2,1,"TA",6,"Min1",1,"TA","Detchd",1972,"Unf",2,576,"TA","TA","Y",161,0,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"55",923226150,2006-03-01,146500,5.16583762469013,4.72230434782609,11836,1652,"Mitchel","12","6","1",36,0,"1","1","1","0","2","0","0","0",90,"RL","Duplex","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",149,"Unf",0,1503,1652,"GasA","TA","SBrkr",1652,0,0,0,0,2,0,4,2,"TA",8,"Typ",0,"NoFireplace","2Types",1970,"Unf",3,928,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"56",905107070,2006-03-01,149500,5.17464119266045,4.72230434782609,7844,1400,"Sawyer","8","6","1",28,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,7,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No","ALQ",209,"Unf",0,463,672,"GasA","TA","SBrkr",672,728,0,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"57",923203100,2006-03-01,153500,5.18610837981321,4.72230434782609,4500,1337,"Mitchel","12","5","1",8,0,"1","0","1","0","0","0","0","0",120,"RM","TwnhsE","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ",1201,"Unf",0,36,1237,"GasA","Ex","SBrkr",1337,0,0,1,0,2,0,2,1,"TA",5,"Typ",0,"NoFireplace","Attchd",1998,"Fin",2,405,"TA","TA","Y",0,199,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"58",534403280,2006-03-01,160000,5.20411998265593,4.72230434782609,8800,1251,"NAmes","11","6","1",42,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,6,"Hip","CompShg","HdBoard","HdBoard","BrkFace",425,"TA","TA","CBlock","TA","TA","No","BLQ",553,"Unf",0,698,1251,"GasA","TA","SBrkr",1251,0,0,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1964,"RFn",1,461,"TA","TA","Y",0,116,0,0,0,0,"NoPool","MnPrv","Shed",700,"WD ","Normal"
"59",527376110,2006-03-01,162900,5.21192108430851,4.72230434782609,10140,1664,"NWAmes","15","6","1",30,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",194,"Unf",0,638,832,"GasA","TA","SBrkr",832,832,0,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1976,"RFn",2,528,"TA","TA","Y",0,28,0,0,259,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"60",528188040,2006-03-01,171750,5.23489674573159,4.72230434782609,3136,1405,"NridgHt","26","6","1",3,0,"1","1","1","0","2","0","0","0",120,"RL","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",163,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1405,1405,"GasA","Ex","SBrkr",1405,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,478,"TA","TA","Y",148,36,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"61",533223010,2006-03-01,183900,5.26458172923808,4.72230434782609,3735,1452,"Somerst","21","4","1",7,0,"1","0","1","0","3","0","0","0",160,"FV","TwnhsE","2Story",7,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",450,"Unf",0,241,691,"GasA","Ex","SBrkr",713,739,0,1,0,2,1,3,1,"Gd",6,"Typ",0,"NoFireplace","Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"62",531376050,2006-03-01,184900,5.26693691115917,4.72230434782609,7632,1585,"SawyerW","13","6","1",1,0,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",96,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,784,784,"GasA","Ex","SBrkr",831,754,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2005,"RFn",2,449,"TA","TA","Y",100,77,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"63",526354020,2006-03-01,192100,5.28352736486169,4.72230434782609,11727,1851,"NAmes","11","6","1",37,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",7,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",434,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1851,1851,"GasA","Gd","SBrkr",1851,0,0,0,0,2,0,3,1,"TA",8,"Typ",1,"TA","Attchd",1969,"Fin",2,506,"TA","TA","Y",0,146,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"64",907410100,2006-03-01,195800,5.29181268746712,4.72230434782609,8400,1611,"CollgCr","18","6","1",1,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,784,784,"GasA","Ex","SBrkr",784,827,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2005,"RFn",2,572,"TA","TA","Y",144,36,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"65",528181040,2006-03-01,202665,5.30677875303771,4.72230434782609,6792,1368,"NridgHt","26","6","1",1,1,"1","1","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",94,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1368,1368,"GasA","Ex","SBrkr",1368,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,474,"TA","TA","Y",132,35,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"66",907401050,2006-03-01,207000,5.31597034545692,4.72230434782609,8810,1390,"CollgCr","18","6","1",3,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1000,"Unf",0,390,1390,"GasA","Ex","SBrkr",1390,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2003,"RFn",2,545,"TA","TA","Y",0,68,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"67",909425180,2006-03-01,217500,5.33745926129066,4.72230434782609,12984,1647,"Crawfor","19","6","1",29,0,"1","0","2","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","BrkFace",459,"TA","TA","CBlock","Gd","TA","Mn","ALQ",1283,"LwQ",147,0,1430,"GasA","Ex","SBrkr",1647,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1977,"Fin",2,621,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"68",906394040,2006-03-01,225000,5.35218251811136,4.72230434782609,9316,1614,"CollgCr","18","6","1",1,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,"Gd","TA","PConc","Gd","TA","Gd","GLQ",56,"Unf",0,1558,1614,"GasA","Ex","SBrkr",1614,0,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,576,"TA","TA","Y",100,45,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"69",527325160,2006-03-01,235000,5.37106786227174,4.72230434782609,16659,2263,"NWAmes","15","6","1",29,17,"1","1","1","0","2","0","0","1",60,"RL","1Fam","2Story",7,7,"Gable","CompShg","Plywood","Plywood","BrkFace",34,"TA","TA","CBlock","TA","TA","No","ALQ",795,"Unf",0,0,795,"GasA","Fa","SBrkr",1468,795,0,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1977,"Fin",2,539,"TA","TA","Y",0,250,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"70",528120110,2006-03-01,275500,5.4401216031878,4.72230434782609,10240,2098,"NridgHt","26","6","1",1,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1030,1030,"GasA","Gd","SBrkr",1038,1060,0,0,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,878,"TA","TA","Y",192,52,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"71",528180080,2006-03-01,282500,5.45101845215546,4.72230434782609,5911,1565,"NridgHt","26","6","1",1,0,"1","0","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",278,"Ex","TA","PConc","Ex","TA","No","GLQ",472,"Unf",0,1088,1560,"GasA","Ex","SBrkr",1565,0,0,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,556,"TA","TA","Y",196,56,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"72",528116030,2006-03-01,326000,5.51321760006794,4.72230434782609,16033,1850,"NridgHt","26","6","1",2,1,"1","1","1","0","0","0","0","0",20,"RL","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1261,"Unf",0,572,1833,"GasA","Ex","SBrkr",1850,0,0,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",3,772,"TA","TA","Y",519,112,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"73",921205030,2006-03-01,369900,5.56808433131539,4.72230434782609,11443,2028,"Timber","22","6","1",1,1,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",208,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1460,"Unf",0,408,1868,"GasA","Ex","SBrkr",2028,0,0,1,0,2,0,2,1,"Gd",7,"Typ",2,"Gd","Attchd",2005,"RFn",3,880,"TA","TA","Y",326,66,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"74",528150080,2006-03-01,372397,5.57100617368231,4.72230434782609,13758,1792,"NridgHt","26","6","1",1,1,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",9,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1232,"Unf",0,560,1792,"GasA","Ex","SBrkr",1792,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",3,925,"TA","TA","Y",204,49,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"75",528327010,2006-03-01,405000,5.60745502321467,4.72230434782609,9233,2855,"NoRidge","27","6","1",6,0,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",9,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",877,"Gd","TA","PConc","Ex","TA","Av","GLQ",1182,"Unf",0,358,1540,"GasA","Ex","SBrkr",1540,1315,0,1,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",2000,"RFn",3,774,"TA","TA","Y",247,55,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"76",923226180,2006-04-01,73000,4.86332286012046,4.98536842105263,1470,630,"MeadowV","0","5","1",36,0,"1","0","1","0","1","0","0","0",180,"RM","Twnhs","SFoyer",4,6,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",522,"Unf",0,108,630,"GasA","TA","SBrkr",630,0,0,1,0,1,0,1,1,"TA",3,"Typ",0,"NoFireplace","NoGarage",1970,"NoGarage",0,0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"77",911225110,2006-04-01,78000,4.89209460269048,4.98536842105263,8520,936,"IDOTRR","2","1","0",90,34,"0","0","2","0","1","0","0","0",50,"C (all)","1Fam","1.5Fin",3,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Fa","Fa","No","Unf",0,"Unf",0,216,216,"GasA","Fa","SBrkr",576,360,0,0,0,1,0,2,1,"TA",6,"Typ",0,"NoFireplace","NoGarage",1916,"NoGarage",0,0,"NoGarage","NoGarage","N",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"78",902325160,2006-04-01,79000,4.89762709129044,4.98536842105263,5000,1440,"OldTown","4","5","0",106,50,"1","0","1","0","2","0","0","0",50,"RM","1Fam","1.5Fin",5,4,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,540,540,"GasA","Gd","FuseA",889,551,0,0,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1940,"Unf",1,352,"Fa","TA","Y",0,0,77,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"79",905477010,2006-04-01,93000,4.96848294855393,4.98536842105263,8335,1124,"Edwards","5","6","1",52,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Slab","NoBasement","NoBasement","NoBasement","NoBasement",0,"NoBasement",0,0,0,"GasA","Gd","SBrkr",1124,0,0,0,0,1,0,3,1,"TA",5,"Min2",1,"Gd","NoGarage",1954,"NoGarage",0,0,"NoGarage","NoGarage","N",0,36,190,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"80",908225180,2006-04-01,97900,4.99078269180314,4.98536842105263,6956,936,"Edwards","5","6","1",58,2,"1","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",4,7,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Fa","TA","Mn","Unf",0,"Unf",0,624,624,"GasA","Ex","SBrkr",624,312,0,0,0,1,0,3,1,"TA",5,"Typ",0,"NoFireplace","Attchd",1948,"Unf",1,265,"TA","Po","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"81",908102330,2006-04-01,102000,5.00860017176192,4.98536842105263,8877,1220,"Edwards","5","6","1",55,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",4,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","Fa","No","LwQ",836,"Unf",0,0,836,"GasA","TA","FuseF",1220,0,0,0,0,1,0,2,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1951,"Unf",2,396,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"COD","Normal"
"82",905200380,2006-04-01,105000,5.02118929906994,4.98536842105263,17529,872,"Sawyer","8","6","0",82,26,"1","0","1","0","1","0","0","0",30,"RL","1Fam","1Story",5,5,"Gable","CompShg","BrkFace","Wd Sdng","Stone",65,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,872,872,"GasA","Fa","FuseF",872,0,0,0,0,1,0,2,1,"Fa",5,"Mod",1,"Gd","Detchd",1924,"Unf",1,322,"Fa","Fa","N",0,0,116,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"83",902110120,2006-04-01,111500,5.04727486738418,4.98536842105263,7745,1951,"OldTown","4","5","0",106,50,"2","0","1","0","1","0","0","0",190,"RM","2fmCon","1.5Fin",4,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,938,938,"GasA","Gd","SBrkr",1084,867,0,0,0,2,0,4,2,"Fa",9,"Typ",0,"NoFireplace","Detchd",1993,"Unf",2,576,"TA","TA","P",0,6,28,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"84",903231190,2006-04-01,115000,5.06069784035361,4.98536842105263,6240,1344,"BrkSide","3","5","1",70,14,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",5,4,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,896,896,"GasA","Gd","FuseA",896,448,0,0,0,1,0,3,1,"TA",7,"Typ",0,"NoFireplace","Detchd",1936,"Unf",1,240,"Fa","TA","Y",200,114,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"85",908275220,2006-04-01,115000,5.06069784035361,4.98536842105263,8172,864,"Edwards","5","6","1",51,35,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,7,"Hip","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",167,"Unf",0,697,864,"GasA","TA","SBrkr",864,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1957,"Unf",2,572,"TA","TA","N",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"86",908130020,2006-04-01,117250,5.06911285138712,4.98536842105263,8050,914,"Edwards","5","6","1",4,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",475,"ALQ",297,142,914,"GasA","Ex","SBrkr",914,0,0,1,0,1,0,2,1,"Gd",4,"Typ",0,"NoFireplace","NoGarage",2002,"NoGarage",0,0,"NoGarage","NoGarage","N",32,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"87",532378130,2006-04-01,124000,5.09342168516223,4.98536842105263,8020,912,"Sawyer","8","6","0",42,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",644,"Unf",0,268,912,"GasA","TA","SBrkr",912,0,0,0,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","NoGarage",1964,"NoGarage",0,0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"88",908188130,2006-04-01,130000,5.11394335230684,4.98536842105263,2522,1709,"Edwards","5","5","1",2,2,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA","Ex","SBrkr",970,739,0,0,0,2,0,3,1,"Gd",7,"Maj1",0,"NoFireplace","Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"89",908188150,2006-04-01,130000,5.11394335230684,4.98536842105263,3363,1708,"Edwards","5","5","1",2,0,"1","0","1","0","1","0","0","0",160,"RM","TwnhsE","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","SBrkr",976,732,0,0,0,2,0,3,1,"Gd",7,"Maj1",0,"NoFireplace","Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"90",907290160,2006-04-01,133000,5.12385164096709,4.98536842105263,4435,848,"CollgCr","18","5","1",3,0,"1","0","1","0","1","0","0","0",120,"RM","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",717,"Unf",0,131,848,"GasA","Ex","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",4,"Typ",0,"NoFireplace","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"91",905451050,2006-04-01,135000,5.13033376849501,4.98536842105263,12048,1488,"Edwards","5","6","1",54,50,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",232,"TA","TA","Slab","NoBasement","NoBasement","NoBasement","NoBasement",0,"NoBasement",0,0,0,"GasA","Gd","SBrkr",1488,0,0,0,0,1,0,3,1,"TA",7,"Typ",1,"Ex","Attchd",2002,"RFn",2,569,"TA","TA","Y",0,189,36,0,348,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"92",902301120,2006-04-01,137000,5.13672056715641,4.98536842105263,9142,1928,"OldTown","4","5","0",96,40,"2","0","1","0","1","0","0","0",190,"RM","2fmCon","2Story",6,8,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Fa","Stone","Fa","TA","No","Unf",0,"Unf",0,1020,1020,"GasA","Gd","FuseP",908,1020,0,0,0,2,0,4,2,"Fa",9,"Typ",0,"NoFireplace","Detchd",1910,"Unf",1,440,"Po","Po","Y",0,60,112,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
