"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","IsPUD","NumFloors","Collapse_MSSubClass","Combine_BathroomsBsmt","Combine_BathroomsAbvGrd","AllBathrooms","Combine_Age","IsRenovated"
"45",534479300,2006-03-01,121000,5.08278537031645,4.72230434782609,9888,936,"NAmes","11","6","1",52,21,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,1,4,486,1,0,450,936,"GasA",3,"FuseA",936,0,0,0,0,1,0,2,1,3,5,8,0,0,"Attchd",1954,"Unf",1,240,3,3,3,0,0,160,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,31,TRUE
"46",535478110,2006-03-01,124000,5.09342168516223,4.72230434782609,7000,1025,"NAmes","11","6","1",44,0,"1","0","1","0","1","1","0","0","Dwelling_190","RL","2fmCon","SFoyer",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,3,5,953,1,0,72,1025,"GasA",3,"SBrkr",1025,0,0,1,0,1,0,3,1,3,6,8,0,0,"NoGarage",1962,"NoGarage",0,0,0,0,3,96,80,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",1,1,2,44,FALSE
"47",534202020,2006-03-01,124400,5.0948203803548,4.72230434782609,9759,1051,"NAmes","11","6","1",40,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,4,799,1,0,252,1051,"GasA",3,"SBrkr",1051,0,0,1,0,1,0,3,1,3,6,8,0,0,"Attchd",1966,"RFn",1,264,3,3,3,182,88,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,40,FALSE
"48",535152280,2006-03-01,132000,5.12057393120585,4.72230434782609,8400,1364,"NAmes","11","6","1",49,0,"1","0","1","0","2","1","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",2,3,2,4,623,1,0,556,1179,"GasA",4,"SBrkr",1364,0,0,0,0,1,1,3,1,3,6,8,1,4,"Attchd",1957,"RFn",1,331,3,3,3,0,60,0,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1.5,1.5,49,FALSE
"49",905451410,2006-03-01,137000,5.13672056715641,4.72230434782609,10519,1057,"Edwards","5","6","1",51,44,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,8,"Hip","CompShg","MetalSd","MetalSd","Stone",164,3,3,"CBlock",3,3,2,1,0,1,0,1057,1057,"GasA",4,"SBrkr",1057,0,0,0,1,1,0,3,1,4,6,8,0,0,"Attchd",1955,"Unf",1,288,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0.5,1,1.5,7,TRUE
"50",534427090,2006-03-01,140000,5.14612803567824,4.72230434782609,10382,1095,"NAmes","11","6","1",48,0,"1","0","1","0","1","0","0","0","Dwelling_190","RL","2fmCon","SLvl",6,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,3,2,"CBlock",3,3,4,5,513,1,0,75,588,"GasA",3,"SBrkr",1095,0,0,1,0,1,0,2,1,3,6,8,0,0,"Attchd",1958,"RFn",1,264,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"ConLD","Normal",FALSE,2,"Duplex",1,1,2,48,FALSE
"51",531375070,2006-03-01,142500,5.15381486434453,4.72230434782609,13072,1141,"SawyerW","13","6","1",1,0,"1","0","1","0","1","0","1","0","Dwelling_20","RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,0,1,0,1141,1141,"GasA",5,"SBrkr",1141,0,0,0,0,1,1,3,1,3,6,8,0,0,"Detchd",2005,"Unf",2,484,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Abnorml",FALSE,1,"Traditional",0,1.5,1.5,1,FALSE
"52",923275080,2006-03-01,142500,5.15381486434453,4.72230434782609,7937,1003,"Mitchel","12","6","1",22,0,"1","1","1","0","4","0","0","0","Dwelling_80","RL","1Fam","SLvl",6,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,3,6,819,1,0,184,1003,"GasA",3,"SBrkr",1003,0,0,1,0,1,0,3,1,3,6,8,0,0,"Detchd",1984,"Unf",2,588,3,3,3,120,0,0,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,1,2,22,FALSE
"53",535152070,2006-03-01,143000,5.15533603746506,4.72230434782609,8163,1144,"NAmes","11","6","1",47,0,"1","0","1","0","1","0","0","0","Dwelling_80","RL","1Fam","SLvl",5,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,3,4,"CBlock",3,3,3,5,748,4,294,102,1144,"GasA",3,"SBrkr",1144,0,0,1,0,1,0,3,1,3,6,8,1,3,"Attchd",1959,"RFn",1,796,3,3,3,86,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,1,2,47,FALSE
"54",532353030,2006-03-01,144000,5.15836249209525,4.72230434782609,9240,1211,"Sawyer","8","6","1",44,40,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Hip","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,4,612,1,0,252,864,"GasA",4,"SBrkr",1211,0,0,0,0,1,0,2,1,3,6,7,1,3,"Detchd",1972,"Unf",2,576,3,3,3,161,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,4,TRUE
"55",923226150,2006-03-01,146500,5.16583762469013,4.72230434782609,11836,1652,"Mitchel","12","6","1",36,0,"1","1","1","0","2","0","0","0","Dwelling_90","RL","Duplex","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,4,149,1,0,1503,1652,"GasA",3,"SBrkr",1652,0,0,0,0,2,0,4,2,3,8,8,0,0,"2Types",1970,"Unf",3,928,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,36,FALSE
"56",905107070,2006-03-01,149500,5.17464119266045,4.72230434782609,7844,1400,"Sawyer","8","6","1",28,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",6,7,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,3,3,"CBlock",3,3,1,5,209,1,0,463,672,"GasA",3,"SBrkr",672,728,0,0,0,1,1,3,1,3,6,8,1,3,"Attchd",1978,"Fin",2,440,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1.5,1.5,28,FALSE
"57",923203100,2006-03-01,153500,5.18610837981321,4.72230434782609,4500,1337,"Mitchel","12","5","1",8,0,"1","0","1","0","0","0","0","0","Dwelling_120","RM","TwnhsE","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,3,4,"PConc",5,4,1,6,1201,1,0,36,1237,"GasA",5,"SBrkr",1337,0,0,1,0,2,0,2,1,3,5,8,0,0,"Attchd",1998,"Fin",2,405,3,3,3,0,199,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,2,3,8,FALSE
"58",534403280,2006-03-01,160000,5.20411998265593,4.72230434782609,8800,1251,"NAmes","11","6","1",42,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,6,"Hip","CompShg","HdBoard","HdBoard","BrkFace",425,3,3,"CBlock",3,3,1,4,553,1,0,698,1251,"GasA",3,"SBrkr",1251,0,0,1,0,1,0,3,1,3,6,8,2,4,"Attchd",1964,"RFn",1,461,3,3,3,0,116,0,0,0,0,0,"MnPrv","Shed",700,"WD ","Normal",FALSE,1,"Traditional",1,1,2,42,FALSE
"59",527376110,2006-03-01,162900,5.21192108430851,4.72230434782609,10140,1664,"NWAmes","15","6","1",30,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,1,6,194,1,0,638,832,"GasA",3,"SBrkr",832,832,0,0,0,2,1,4,1,3,8,8,1,3,"Attchd",1976,"RFn",2,528,3,3,3,0,28,0,0,259,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,30,FALSE
"60",528188040,2006-03-01,171750,5.23489674573159,4.72230434782609,3136,1405,"NridgHt","26","6","1",3,0,"1","1","1","0","2","0","0","0","Dwelling_120","RL","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",163,4,3,"PConc",4,3,1,1,0,1,0,1405,1405,"GasA",5,"SBrkr",1405,0,0,0,0,2,0,2,1,4,6,8,1,4,"Attchd",2003,"RFn",2,478,3,3,3,148,36,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",0,2,2,3,FALSE
"61",533223010,2006-03-01,183900,5.26458172923808,4.72230434782609,3735,1452,"Somerst","21","4","1",7,0,"1","0","1","0","3","0","0","0","Dwelling_160","FV","TwnhsE","2Story",7,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,4,3,"PConc",4,3,1,6,450,1,0,241,691,"GasA",5,"SBrkr",713,739,0,1,0,2,1,3,1,4,6,8,0,0,"Detchd",1999,"Unf",2,506,3,3,3,0,34,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",1,2.5,3.5,7,FALSE
"62",531376050,2006-03-01,184900,5.26693691115917,4.72230434782609,7632,1585,"SawyerW","13","6","1",1,0,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",96,4,3,"PConc",4,3,1,1,0,1,0,784,784,"GasA",5,"SBrkr",831,754,0,0,0,2,1,3,1,4,7,8,0,0,"Attchd",2005,"RFn",2,449,3,3,3,100,77,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,FALSE
"63",526354020,2006-03-01,192100,5.28352736486169,4.72230434782609,11727,1851,"NAmes","11","6","1",37,0,"1","0","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",7,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",434,3,4,"CBlock",3,3,2,1,0,1,0,1851,1851,"GasA",4,"SBrkr",1851,0,0,0,0,2,0,3,1,3,8,8,1,3,"Attchd",1969,"Fin",2,506,3,3,3,0,146,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,37,FALSE
"64",907410100,2006-03-01,195800,5.29181268746712,4.72230434782609,8400,1611,"CollgCr","18","6","1",1,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,1,0,1,0,784,784,"GasA",5,"SBrkr",784,827,0,0,0,2,1,3,1,4,6,8,0,0,"Attchd",2005,"RFn",2,572,3,3,3,144,36,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,FALSE
"65",528181040,2006-03-01,202665,5.30677875303771,4.72230434782609,6792,1368,"NridgHt","26","6","1",1,1,"1","1","1","0","1","0","0","0","Dwelling_120","RL","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",94,4,3,"PConc",4,3,1,1,0,1,0,1368,1368,"GasA",5,"SBrkr",1368,0,0,0,0,2,0,2,1,4,6,8,1,4,"Attchd",2005,"RFn",2,474,3,3,3,132,35,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",TRUE,1,"Traditional",0,2,2,0,TRUE
"66",907401050,2006-03-01,207000,5.31597034545692,4.72230434782609,8810,1390,"CollgCr","18","6","1",3,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1000,1,0,390,1390,"GasA",5,"SBrkr",1390,0,0,1,0,2,0,3,1,4,7,8,0,0,"Attchd",2003,"RFn",2,545,3,3,3,0,68,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,3,FALSE
"67",909425180,2006-03-01,217500,5.33745926129066,4.72230434782609,12984,1647,"Crawfor","19","6","1",29,0,"1","0","2","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","BrkFace",459,3,3,"CBlock",4,3,2,5,1283,2,147,0,1430,"GasA",5,"SBrkr",1647,0,0,1,0,2,0,3,1,4,7,8,1,3,"Attchd",1977,"Fin",2,621,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,29,FALSE
"68",906394040,2006-03-01,225000,5.35218251811136,4.72230434782609,9316,1614,"CollgCr","18","6","1",1,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,4,3,"PConc",4,3,4,6,56,1,0,1558,1614,"GasA",5,"SBrkr",1614,0,0,0,0,2,0,3,1,4,7,8,1,4,"Attchd",2005,"Fin",2,576,3,3,3,100,45,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2,2,1,FALSE
"69",527325160,2006-03-01,235000,5.37106786227174,4.72230434782609,16659,2263,"NWAmes","15","6","1",29,17,"1","1","1","0","2","0","0","1","Dwelling_60","RL","1Fam","2Story",7,7,"Gable","CompShg","Plywood","Plywood","BrkFace",34,3,3,"CBlock",3,3,1,5,795,1,0,0,795,"GasA",2,"SBrkr",1468,795,0,1,0,2,1,3,1,4,9,8,1,3,"Attchd",1977,"Fin",2,539,3,3,3,0,250,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,12,TRUE
"70",528120110,2006-03-01,275500,5.4401216031878,4.72230434782609,10240,2098,"NridgHt","26","6","1",1,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,4,3,"PConc",4,3,2,1,0,1,0,1030,1030,"GasA",4,"SBrkr",1038,1060,0,0,0,2,1,3,1,5,8,8,1,4,"Attchd",2005,"RFn",3,878,3,3,3,192,52,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,FALSE
"71",528180080,2006-03-01,282500,5.45101845215546,4.72230434782609,5911,1565,"NridgHt","26","6","1",1,0,"1","0","1","0","1","0","0","0","Dwelling_120","RL","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",278,5,3,"PConc",5,3,1,6,472,1,0,1088,1560,"GasA",5,"SBrkr",1565,0,0,1,0,2,0,2,1,5,6,8,1,4,"Attchd",2005,"RFn",2,556,3,3,3,196,56,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,2,3,1,FALSE
"72",528116030,2006-03-01,326000,5.51321760006794,4.72230434782609,16033,1850,"NridgHt","26","6","1",2,1,"1","1","1","0","0","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,4,3,"PConc",5,3,4,6,1261,1,0,572,1833,"GasA",5,"SBrkr",1850,0,0,1,0,2,0,3,1,4,8,8,1,4,"Attchd",2004,"Fin",3,772,3,3,3,519,112,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,1,TRUE
"73",921205030,2006-03-01,369900,5.56808433131539,4.72230434782609,11443,2028,"Timber","22","6","1",1,1,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",208,4,3,"PConc",5,3,4,6,1460,1,0,408,1868,"GasA",5,"SBrkr",2028,0,0,1,0,2,0,2,1,4,7,8,2,4,"Attchd",2005,"RFn",3,880,3,3,3,326,66,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,1,"Traditional",1,2,3,0,TRUE
"74",528150080,2006-03-01,372397,5.57100617368231,4.72230434782609,13758,1792,"NridgHt","26","6","1",1,1,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",9,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,5,3,"PConc",5,3,4,6,1232,1,0,560,1792,"GasA",5,"SBrkr",1792,0,0,1,0,2,0,2,1,4,6,8,1,4,"Attchd",2005,"RFn",3,925,3,3,3,204,49,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,1,"Traditional",1,2,3,0,TRUE
"75",528327010,2006-03-01,405000,5.60745502321467,4.72230434782609,9233,2855,"NoRidge","27","6","1",6,0,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",9,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",877,4,3,"PConc",5,3,3,6,1182,1,0,358,1540,"GasA",5,"SBrkr",1540,1315,0,1,0,2,1,4,1,5,9,8,1,3,"Attchd",2000,"RFn",3,774,3,3,3,247,55,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,6,FALSE
"76",923226180,2006-04-01,73000,4.86332286012046,4.98536842105263,1470,630,"MeadowV","0","5","1",36,0,"1","0","1","0","1","0","0","0","Dwelling_180","RM","Twnhs","SFoyer",4,6,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"CBlock",4,3,3,6,522,1,0,108,630,"GasA",3,"SBrkr",630,0,0,1,0,1,0,1,1,3,3,8,0,0,"NoGarage",1970,"NoGarage",0,0,0,0,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Split",1,1,2,36,FALSE
"77",911225110,2006-04-01,78000,4.89209460269048,4.98536842105263,8520,936,"IDOTRR","2","1","0",90,34,"0","0","2","0","1","0","0","0","Dwelling_50","C (all)","1Fam","1.5Fin",3,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",2,2,1,1,0,1,0,216,216,"GasA",2,"SBrkr",576,360,0,0,0,1,0,2,1,3,6,8,0,0,"NoGarage",1916,"NoGarage",0,0,0,0,1,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,56,TRUE
"78",902325160,2006-04-01,79000,4.89762709129044,4.98536842105263,5000,1440,"OldTown","4","5","0",106,50,"1","0","1","0","2","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",5,4,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,1,0,1,0,540,540,"GasA",4,"FuseA",889,551,0,0,0,1,0,3,1,3,6,8,0,0,"Attchd",1940,"Unf",1,352,2,3,3,0,0,77,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,56,TRUE
"79",905477010,2006-04-01,93000,4.96848294855393,4.98536842105263,8335,1124,"Edwards","5","6","1",52,0,"1","0","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",4,"SBrkr",1124,0,0,0,0,1,0,3,1,3,5,6,1,4,"NoGarage",1954,"NoGarage",0,0,0,0,1,0,36,190,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,52,FALSE
"80",908225180,2006-04-01,97900,4.99078269180314,4.98536842105263,6956,936,"Edwards","5","6","1",58,2,"1","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",4,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",2,3,2,1,0,1,0,624,624,"GasA",5,"SBrkr",624,312,0,0,0,1,0,3,1,3,5,8,0,0,"Attchd",1948,"Unf",1,265,3,1,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,56,TRUE
"81",908102330,2006-04-01,102000,5.00860017176192,4.98536842105263,8877,1220,"Edwards","5","6","1",55,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",4,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",2,2,1,2,836,1,0,0,836,"GasA",3,"FuseF",1220,0,0,0,0,1,0,2,1,3,6,8,0,0,"Detchd",1951,"Unf",2,396,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"COD","Normal",FALSE,1,"Traditional",0,1,1,55,FALSE
"82",905200380,2006-04-01,105000,5.02118929906994,4.98536842105263,17529,872,"Sawyer","8","6","0",82,26,"1","0","1","0","1","0","0","0","Dwelling_30","RL","1Fam","1Story",5,5,"Gable","CompShg","BrkFace","Wd Sdng","Stone",65,3,3,"BrkTil",3,3,1,1,0,1,0,872,872,"GasA",2,"FuseF",872,0,0,0,0,1,0,2,1,2,5,5,1,4,"Detchd",1924,"Unf",1,322,2,2,1,0,0,116,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,56,TRUE
"83",902110120,2006-04-01,111500,5.04727486738418,4.98536842105263,7745,1951,"OldTown","4","5","0",106,50,"2","0","1","0","1","0","0","0","Dwelling_190","RM","2fmCon","1.5Fin",4,6,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",3,3,1,1,0,1,0,938,938,"GasA",4,"SBrkr",1084,867,0,0,0,2,0,4,2,2,9,8,0,0,"Detchd",1993,"Unf",2,576,3,3,2,0,6,28,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,56,TRUE
"84",903231190,2006-04-01,115000,5.06069784035361,4.98536842105263,6240,1344,"BrkSide","3","5","1",70,14,"1","0","1","0","1","0","0","0","Dwelling_50","RM","1Fam","1.5Fin",5,4,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,3,1,1,0,1,0,896,896,"GasA",4,"FuseA",896,448,0,0,0,1,0,3,1,3,7,8,0,0,"Detchd",1936,"Unf",1,240,2,3,3,200,114,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1,1,56,TRUE
"85",908275220,2006-04-01,115000,5.06069784035361,4.98536842105263,8172,864,"Edwards","5","6","1",51,35,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Hip","CompShg","WdShing","Plywood","None",0,3,3,"CBlock",3,3,1,3,167,1,0,697,864,"GasA",3,"SBrkr",864,0,0,1,0,1,0,2,1,3,5,8,0,0,"Detchd",1957,"Unf",2,572,3,3,1,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,16,TRUE
"86",908130020,2006-04-01,117250,5.06911285138712,4.98536842105263,8050,914,"Edwards","5","6","1",4,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,3,6,475,5,297,142,914,"GasA",5,"SBrkr",914,0,0,1,0,1,0,2,1,4,4,8,0,0,"NoGarage",2002,"NoGarage",0,0,0,0,1,32,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1,2,4,FALSE
"87",532378130,2006-04-01,124000,5.09342168516223,4.98536842105263,8020,912,"Sawyer","8","6","0",42,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,5,644,1,0,268,912,"GasA",3,"SBrkr",912,0,0,0,0,1,0,3,1,3,6,8,0,0,"NoGarage",1964,"NoGarage",0,0,0,0,3,0,0,0,0,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,42,FALSE
"88",908188130,2006-04-01,130000,5.11394335230684,4.98536842105263,2522,1709,"Edwards","5","5","1",2,2,"1","0","1","0","1","0","0","0","Dwelling_160","RM","Twnhs","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",50,4,3,"PConc",4,3,1,1,0,1,0,970,970,"GasA",5,"SBrkr",970,739,0,0,0,2,0,3,1,4,7,4,0,0,"Detchd",2004,"Unf",2,380,3,3,3,0,40,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,2,2,0,TRUE
"89",908188150,2006-04-01,130000,5.11394335230684,4.98536842105263,3363,1708,"Edwards","5","5","1",2,0,"1","0","1","0","1","0","0","0","Dwelling_160","RM","TwnhsE","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",117,4,3,"PConc",4,3,1,1,0,1,0,976,976,"GasA",5,"SBrkr",976,732,0,0,0,2,0,3,1,4,7,4,0,0,"Detchd",2004,"Unf",2,380,3,3,3,0,40,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,2,2,2,FALSE
"90",907290160,2006-04-01,133000,5.12385164096709,4.98536842105263,4435,848,"CollgCr","18","5","1",3,0,"1","0","1","0","1","0","0","0","Dwelling_120","RM","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,4,3,"PConc",4,3,3,6,717,1,0,131,848,"GasA",5,"SBrkr",848,0,0,1,0,1,0,1,1,4,4,8,0,0,"Attchd",2003,"Fin",2,420,3,3,3,140,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,1,2,3,FALSE
