,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,DateSold,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice,latitude,longitude,district
38,527327050,2030,195000,Dwelling_60,RL,74.0,12046,2,0,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,3,3,CBlock,3,3,1,2,156.0,1,0.0,692.0,848.0,GasA,3,Y,SBrkr,1118,912,0,0.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1976.0,Fin,2.0,551.0,3,3,3,0,224,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,31,False,12.180754837545884,42.05450581967213,-93.6315601147541,Fellows
39,527455250,988,129250,Dwelling_20,RL,65.0,7150,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,CBlock,3,3,1,4,725.0,1,0.0,263.0,988.0,GasA,3,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1974.0,Unf,1.0,360.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,WD ,Normal,2007-11-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,41,False,11.769503792370676,42.048851159119046,-93.6253976305988,Fellows
40,528326110,2172,291000,Dwelling_60,RL,66.0,11000,2,0,4,Lvl,4,FR2,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1519.0,1519.0,GasA,5,Y,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,5,8,8,1,3,BuiltIn,2000.0,RFn,3.0,687.0,3,3,3,162,153,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,2008-06-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,8,False,12.58107854615363,42.05552995303909,-93.65441695383424,Fellows
41,914452190,1080,134000,Dwelling_20,RL,71.0,9187,2,0,4,Bnk,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,336.0,1,0.0,748.0,1084.0,GasA,3,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1983.0,Unf,2.0,484.0,3,3,3,120,0,158,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,1.0,Traditional,0.0,1.5,1.5,24,False,11.805595078933049,41.99419902380953,-93.60742948809524,Mitchell
42,535425060,1312,186000,Dwelling_20,RL,76.0,11355,2,0,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,1,4,637.0,1,0.0,675.0,1312.0,GasA,5,Y,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,1958.0,RFn,2.0,495.0,3,3,3,0,304,144,0,0,0,0,MnPrv,Othr,6500,April,Yr_2008,WD ,Normal,2008-04-01,False,False,False,1.0,Traditional,0.0,1.5,1.5,7,True,12.133501952695337,42.04129604081633,-93.6052156734694,Meeker
43,532376250,925,133500,Dwelling_20,RL,74.0,8638,2,0,3,Lvl,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,5,181.0,1,0.0,744.0,925.0,GasA,4,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1990.0,Unf,2.0,484.0,3,3,3,203,74,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2006,WD ,Normal,2006-10-01,False,True,False,1.0,Traditional,1.0,1.0,2.0,43,False,11.80185675682244,42.035861571428576,-93.672579,Sawyer
44,535379110,1534,148000,Dwelling_70,RL,60.0,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,4,CBlock,4,3,3,1,0.0,1,0.0,736.0,736.0,GasA,5,Y,SBrkr,751,783,0,0.0,0.0,1,1,3,1,4,6,8,0,0,NoGarage,1895.0,NoGarage,0.0,0.0,0,0,1,0,112,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,2.0,Traditional,0.0,1.5,1.5,8,True,11.904967552746252,42.03594679591837,-93.6138648979592,Meeker
45,528118010,2376,325300,Dwelling_60,RL,101.0,14215,2,0,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,4,9,8,1,4,BuiltIn,2005.0,RFn,3.0,853.0,3,3,3,240,154,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2006,New,Partial,2006-11-01,False,False,False,2.0,Traditional,0.0,3.5,3.5,0,True,12.692503112461443,42.06042873469387,-93.65768375510204,
46,528235160,1959,215000,Dwelling_60,RL,59.0,11796,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,2004.0,Fin,2.0,434.0,3,3,3,100,48,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,2,True,12.2783933071098,42.05971268357939,-93.64377151492386,
47,905478030,1716,131000,Dwelling_50,RL,60.0,11409,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,292.0,1,0.0,476.0,768.0,GasA,4,Y,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,3,8,6,1,4,Attchd,1949.0,Unf,1.0,281.0,3,3,3,0,0,0,0,160,0,0,NoFence,NoMisc,0,January,Yr_2009,WD ,Normal,2009-01-01,False,False,False,1.5,Traditional,0.0,1.5,1.5,1,True,11.78295260218329,42.02486103224607,-93.66069363575488,Edwards
48,902106130,936,109500,Dwelling_30,RM,56.0,4485,2,1,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,4,579.0,1,0.0,357.0,936.0,GasA,3,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,3,5,8,1,4,NoGarage,1920.0,NoGarage,0.0,0.0,0,0,2,51,0,135,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,True,False,1.0,Traditional,1.0,1.0,2.0,60,True,11.603679828238691,42.03146246938776,-93.6202082244898,Meeker
49,902102080,1230,110000,Dwelling_50,RM,60.0,10440,2,1,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1966.0,Unf,2.0,440.0,3,3,3,74,0,128,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2009,WD ,Normal,2009-05-01,False,False,False,1.5,Traditional,0.0,1.5,1.5,28,True,11.608235644774552,42.03339248979592,-93.61561781632652,Meeker
50,909176170,2592,150000,Dwelling_90,RL,60.0,10890,2,0,4,Lvl,4,Inside,3,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,3,3,2,3,371.0,1,0.0,925.0,1296.0,Grav,2,N,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,3,12,6,0,0,NoGarage,1923.0,NoGarage,0.0,0.0,0,0,3,0,742,240,0,0,0,0,NoFence,Shed,1512,January,Yr_2007,WD ,AdjLand,2007-01-01,False,False,False,2.0,Duplex,2.0,2.0,4.0,57,True,11.918390573078394,42.01869102040816,-93.65162163265306,Edwards
51,533206070,1565,193800,Dwelling_120,FV,32.0,3784,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1451.0,1511.0,GasA,5,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2006.0,Fin,2.0,476.0,3,3,3,0,120,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2007,New,Partial,2007-02-01,True,False,False,1.0,Traditional,1.0,2.0,3.0,0,True,12.174581978438804,42.04744045286655,-93.64761628687974,Fellows
52,527302020,1868,178000,Dwelling_80,RL,78.0,12090,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,585.0,585.0,GasA,5,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,3,7,8,1,3,BuiltIn,1984.0,Fin,2.0,477.0,3,3,3,268,112,0,0,147,0,0,NoFence,NoMisc,0,January,Yr_2007,WD ,Abnorml,2007-01-01,False,False,False,2.0,Split,0.0,3.5,3.5,4,True,12.089538829274224,42.05547019086042,-93.63783989426828,Fellows
53,907414060,1422,179600,Dwelling_20,RL,63.0,8500,2,0,4,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,RFn,2.0,626.0,3,3,3,192,60,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,WD ,Normal,2007-11-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,3,False,12.098487434850236,42.013971727272725,-93.68636003030302,Edwards
54,904301060,1200,179000,Dwelling_90,RL,60.0,10800,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,3,5,8,0,0,NoGarage,1987.0,NoGarage,0.0,0.0,0,0,3,120,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Alloca,2009-03-01,False,False,False,2.0,Duplex,3.0,3.0,6.0,21,True,12.095141084822892,42.02811888524044,-93.6587373332222,Edwards
55,532479020,1641,140000,Dwelling_50,RL,70.0,10759,2,0,4,Lvl,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,1,2,190.0,5,811.0,0.0,1001.0,GasA,3,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,3,5,8,1,4,Detchd,1972.0,Unf,2.0,490.0,3,3,3,0,0,92,0,0,0,0,GdPrv,NoMisc,0,July,Yr_2008,WD ,Normal,2008-07-01,False,False,False,1.5,Traditional,0.0,2.0,2.0,36,False,11.849397701591442,42.034612217391306,-93.660487,Sawyer
56,528110070,1973,395000,Dwelling_20,RL,110.0,14226,2,0,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1935.0,1935.0,GasA,4,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,4,9,8,1,4,Attchd,2006.0,Fin,3.0,895.0,3,3,3,315,45,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,New,Partial,2007-07-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,1,False,12.886641043883259,42.06225054508096,-93.65827363707724,
57,534429130,1248,151500,Dwelling_20,RL,80.0,10800,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,3,3,CBlock,3,3,1,5,632.0,1,0.0,616.0,1248.0,GasA,5,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1960.0,Unf,1.0,286.0,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2006,WD ,Normal,2006-05-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,46,False,11.928340903931561,42.04013450915821,-93.62208412387304,Fellows
58,528365060,2418,341000,Dwelling_60,RL,96.0,10542,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4,3,4,6,1173.0,1,0.0,138.0,1311.0,GasA,5,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,4,9,8,1,3,Attchd,1993.0,RFn,3.0,983.0,3,3,3,250,154,216,0,0,0,0,NoFence,NoMisc,0,August,Yr_2008,WD ,Normal,2008-08-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,14,True,12.739637756265653,42.049582,-93.655958,Fellows
59,533135020,1755,235000,Dwelling_60,RL,66.0,11949,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,4,PConc,4,3,1,6,601.0,5,216.0,158.0,975.0,GasA,5,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,4,7,8,1,3,Attchd,1991.0,Unf,2.0,524.0,3,3,3,502,60,0,0,0,0,0,GdPrv,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,2.0,Traditional,0.5,2.5,3.0,1,True,12.367340793126296,42.04756942857143,-93.65029857142858,Fellows
60,910203100,672,72000,Dwelling_30,RM,61.0,8534,2,0,4,Low,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,432.0,432.0,GasA,3,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,NoGarage,1925.0,NoGarage,0.0,0.0,0,0,1,0,0,112,0,0,0,0,GdWo,NoMisc,0,June,Yr_2006,WD ,Normal,2006-06-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,56,True,11.184421397998193,42.020318,-93.628408,Mitchell
61,905451390,1626,154000,Dwelling_50,RL,70.0,10512,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,491.0,1,0.0,497.0,988.0,GasA,5,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,1,4,6,8,0,0,Attchd,1954.0,Unf,1.0,332.0,3,3,3,366,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,2007-05-01,False,False,False,1.5,Traditional,0.0,1.5,1.5,53,False,11.944707881395766,42.0245466193626,-93.66738084341767,Edwards
62,533213010,1726,222000,Dwelling_120,FV,74.0,3830,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1726.0,1726.0,GasA,5,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,4,6,8,1,4,Attchd,2008.0,Fin,2.0,561.0,3,3,3,0,254,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2009,New,Partial,2009-01-01,True,False,False,1.0,Traditional,0.0,2.5,2.5,1,False,12.310432660854415,42.04742736392327,-93.6475996487335,Fellows
63,528118030,2748,390000,Dwelling_60,RL,108.0,13418,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,4,6,1420.0,1,0.0,430.0,1850.0,GasA,5,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,5,9,8,1,4,BuiltIn,2006.0,Fin,3.0,850.0,3,3,3,212,182,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2008,WD ,Abnorml,2008-10-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,2,False,12.873902018105829,42.06042781632653,-93.6575430612245,
64,907200340,894,128200,Dwelling_20,RL,75.0,10650,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,3,2,182.0,5,712.0,0.0,894.0,GasA,3,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1976.0,Unf,1.0,308.0,3,3,3,365,0,0,0,0,0,0,MnPrv,NoMisc,0,February,Yr_2010,WD ,Normal,2010-02-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,34,False,11.761346823468708,42.021390115667074,-93.68792039017748,Sawyer
65,528164060,2470,615000,Dwelling_20,RL,106.0,12720,2,0,4,HLS,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,5,3,PConc,5,3,4,6,2257.0,1,0.0,278.0,2535.0,GasA,5,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,5,7,8,2,4,Attchd,2003.0,Fin,3.0,789.0,3,3,3,154,65,0,0,216,144,4,NoFence,NoMisc,0,February,Yr_2008,WD ,Normal,2008-02-01,False,False,False,1.0,Traditional,2.0,1.5,3.5,5,False,13.329377546788656,42.05847504704884,-93.65680995634683,
66,907202010,1174,158000,Dwelling_20,RL,74.0,12250,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,4,3,2,5,781.0,1,0.0,83.0,864.0,GasA,5,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1978.0,Unf,2.0,528.0,3,3,3,211,0,280,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,2008-05-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,30,False,11.970350312009103,42.01967954096487,-93.68657648378274,Sawyer
67,528186180,1324,254000,Dwelling_120,RL,48.0,6240,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,1,0.0,461.0,1324.0,GasA,5,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,Fin,2.0,550.0,3,3,3,192,38,0,0,0,0,0,NoFence,NoMisc,0,December,Yr_2009,WD ,Normal,2009-12-01,True,False,False,1.0,Traditional,1.0,2.0,3.0,3,False,12.445089546000673,,,
68,909250060,2447,169000,Dwelling_50,RL,50.0,9638,2,0,4,Lvl,4,Inside,3,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,804.0,804.0,GasA,5,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,4,10,6,1,4,Detchd,1969.0,Unf,1.0,336.0,3,3,3,272,0,42,0,116,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Normal,2010-03-01,False,False,False,1.5,Traditional,0.0,2.0,2.0,20,True,12.037653993905211,42.019084346938776,-93.64689269387756,Edwards
69,528315060,2199,284500,Dwelling_75,RL,84.0,9660,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1173.0,1173.0,GasA,5,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,4,9,8,1,3,Attchd,1997.0,Fin,2.0,516.0,3,3,3,0,131,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2008,WD ,Normal,2008-09-01,False,False,False,2.5,Traditional,0.0,2.5,2.5,11,False,12.558488532548523,42.05402771225761,-93.65498388281247,Fellows
70,528231020,1374,184500,Dwelling_80,RL,67.0,13300,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,2004.0,Fin,2.0,400.0,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,2010-06-01,False,False,False,2.0,Split,1.0,2.5,3.5,6,False,12.125404742462718,42.06011711190303,-93.64407676418914,
71,528456230,1335,210400,Dwelling_20,FV,75.0,9000,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,RFn,2.0,575.0,3,3,3,0,210,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,New,Partial,2007-06-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,0,True,12.256765759845692,42.05118981781087,-93.64722440955204,Fellows
72,907180120,1588,214000,Dwelling_20,RL,78.0,10264,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,5,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,RFn,2.0,472.0,3,3,3,158,29,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2006,WD ,Normal,2006-08-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,7,False,12.273731294003989,42.01726976579473,-93.69249042179008,Sawyer
73,911370410,1652,392500,Dwelling_120,RM,64.0,5587,2,0,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1480.0,1,0.0,120.0,1600.0,GasA,5,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,4,5,8,1,4,Attchd,2008.0,Fin,2.0,482.0,3,3,3,162,53,0,153,0,0,0,NoFence,NoMisc,0,November,Yr_2008,New,Partial,2008-11-01,True,False,False,1.0,Traditional,1.5,2.0,3.5,0,False,12.8802918162046,42.00941067078177,-93.6155758230605,Mitchell
74,527108090,2021,274725,Dwelling_60,RL,168.0,23257,2,0,1,HLS,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,1,0.0,1,0.0,868.0,868.0,GasA,5,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,4,9,8,1,4,BuiltIn,2006.0,RFn,2.0,422.0,3,3,3,0,100,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,New,Partial,2006-09-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,0,False,12.523525876315125,42.06318167099153,-93.63640760866966,
75,528222050,1412,156932,Dwelling_60,RL,73.0,8499,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,616.0,616.0,GasA,5,Y,SBrkr,616,796,0,0.0,0.0,2,1,3,1,4,6,8,1,4,BuiltIn,2007.0,Fin,2.0,432.0,3,3,3,0,36,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,New,Partial,2007-03-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,0,True,11.963567869487335,42.0622131258519,-93.64426567751812,
76,528429110,1464,282922,Dwelling_20,RL,49.0,15256,2,0,3,Lvl,4,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,4,6,929.0,1,0.0,556.0,1485.0,GasA,5,Y,SBrkr,1464,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,Unf,3.0,754.0,3,3,3,168,160,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,2007-08-01,False,True,False,1.0,Traditional,1.0,2.0,3.0,0,False,12.552926520261092,,,
